Endpoint URL,Summary,SPARQL Endpoint,Version,Turtle,XML,CSV,JSON,1.0 ASK[.],1.0 CON[.],1.0 CON[JOIN],1.0 CON[OPT],1.1 ASK[FIL(!IN)],1.1 CON-[.],1.1 SEL[AVG],1.1 SEL[BIND],1.1 SEL[FIL(!EXISTS)],Custom Query
http://aliada.scanbit.net:8891/sparql,X,aliada.scanbit.net:8891,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.dive.beeldengeluid.nl/sparql,X,data.dive.beeldengeluid.nl,error 404,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,error: 404 NOT FOUND,-
http://data.bibliotheken.nl/sparql,G,data.bibliotheken.nl,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://dutchshipsandsailors.nl/data/sparql,X,dutchshipsandsailors.nl,error 500,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://enipedia.tudelft.nl/sparql,X,enipedia.tudelft.nl,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://semanticweb.cs.vu.nl/europeana/sparql,X,semanticweb.cs.vu.nl,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://semanticweb.cs.vu.nl/dss/sparql,X,semanticweb.cs.vu.nl,error 500,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,error: 500 Internal Server Error,-
http://semanticweb.cs.vu.nl/verrijktkoninkrijk/sparql,G,semanticweb.cs.vu.nl,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,no XML,error: 500 Internal Server Error,no XML,yes XML,no XML,yes XML,yes XML,yes XML,-
http://semanticweb.cs.vu.nl/iati/sparql,G,semanticweb.cs.vu.nl,1.0 (inferred) HTML,no: got XML,yes XML,no: got XML,yes Json,yes XML,no XML,no XML,no XML,yes XML,no XML,yes XML,yes XML,yes XML,-
http://eculture2.cs.vu.nl:5020/sparql,X,eculture2.cs.vu.nl:5020,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://eculture2.cs.vu.nl:8890/sparql,X,eculture2.cs.vu.nl:8890,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.bibsys.no/data/query_authority.html,X,data.bibsys.no,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://data.lenka.no/sparql,X,data.lenka.no,error 502,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,error: 502 Bad Gateway,-
http://aksw.org/sparql,X,aksw.org,1.0 (inferred) XML,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://linkedspending.aksw.org/sparql,X,linkedspending.aksw.org,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://lodstats.aksw.org/sparql,X,lodstats.aksw.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://semanticquran.aksw.org/sparql,X,semanticquran.aksw.org,error 503,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,error: 503 Service Unavailable,-
http://data.americanartcollaborative.org/sparql,G,data.americanartcollaborative.org,error 404,no: got XML,yes XML,yes CSV,yes Json,yes Json,yes Ttl,yes Ttl,yes Ttl,yes Json,yes Ttl,yes Json,yes Json,yes Json,-
http://data.ariadne-eu.org/sparql.tpl,X,data.ariadne-eu.org,error 404,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,error: 404 Not Found,-
http://datos.artium.org/sparql,X,datos.artium.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://babelnet.org/sparql,X,babelnet.org,1.0 (inferred) HTML,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,error: 400 Bad Request,-
http://bio2rdf.org/sparql,G,bio2rdf.org,1.1 (inferred) Ttl,yes Ttl,yes XML,yes CSV,yes Json,yes Ttl,yes Ttl,error: 504 Gateway Timeout,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,yes Ttl,-
http://afcsid.bio2rdf.org/sparql,X,afcsid.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://affymetrix.bio2rdf.org/sparql,X,affymetrix.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://biocarta.bio2rdf.org/sparql,X,biocarta.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://biocyc.bio2rdf.org/sparql,X,biocyc.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://biomodels.bio2rdf.org/sparql,X,biomodels.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://biopax.biomodels.bio2rdf.org/sparql,X,biopax.biomodels.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://bioportal.bio2rdf.org/sparql,X,bioportal.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://cas.bio2rdf.org/sparql,X,cas.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://chebi.bio2rdf.org/sparql,X,chebi.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://chembl.bio2rdf.org/sparql,X,chembl.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://clinicaltrials.bio2rdf.org/sparql,X,clinicaltrials.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://ctd.bio2rdf.org/sparql,X,ctd.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://dbpedia.bio2rdf.org/sparql,X,dbpedia.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dbsnp.bio2rdf.org/sparql,X,dbsnp.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://dr.bio2rdf.org/sparql,X,dr.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://drugbank.bio2rdf.org/sparql,X,drugbank.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://ec.bio2rdf.org/sparql,X,ec.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
http://genage.bio2rdf.org/sparql,X,genage.bio2rdf.org,error 503,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,error: 503 Service Temporarily U,-
http://genbank.bio2rdf.org/sparql,X,genbank.bio2rdf.org,unknown: error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,error: network DNS or CORS,-
